MOVIE_NAME,GENRE,RATINGS,VOTING_COUNTS,DURATION
Cursed in Baja,HORROR,6.4,28.0,80
The Naughty List of Mr. Scrooge,HORROR,4.5,208.0,90
Chain Reactions,HORROR,7.1,105.0,103
Tahoe Joe 2: The Sierra Nevada Bigfoot Conspiracy,HORROR,4.3,249.0,74
Visher,HORROR,4.2,383.0,65
Slashercise,HORROR,5.4,13.0,58
Camp Blood: Clown Shark,HORROR,3.2,89.0,70
The Bad Nun 3,HORROR,3.1,275.0,72
Janji Darah,HORROR,4.4,158.0,104
Ghost Killer,HORROR,7.0,80.0,105
Bhavanam: The Haunted House,HORROR,7.1,16.0,139
Alpacalypse,HORROR,6.0,32.0,77
Lampir,HORROR,5.5,194.0,97
The Woods Are Real,HORROR,2.4,463.0,80
Purgatory Station,HORROR,3.3,58.0,109
Stereoscope,HORROR,4.1,118.0,91
Camp Terror,HORROR,4.5,39.0,110
The Candy Store,HORROR,4.0,86.0,86
Space Sharks,HORROR,1.5,324.0,70
Spirit Riser,HORROR,6.6,35.0,98
Kutukan Calon Arang,HORROR,6.3,8.0,101
Retratos del Apocalipsis,HORROR,8.1,16.0,75
Ronggeng Kematian,HORROR,5.4,154.0,98
Bull Shark 3,HORROR,3.5,90.0,76
The Mermaid,HORROR,9.2,7.0,105
Ladybug,HORROR,5.5,34.0,107
The Alien Report,HORROR,4.6,153.0,81
Spirit Whisker: The Revenant,HORROR,5.5,51.0,109
Trizombie,HORROR,7.3,62.0,82
Z-Mom,HORROR,5.0,46.0,90
Passages of Nexus,HORROR,5.3,305.0,108
Tu Sangre,HORROR,4.4,96.0,81
Air Fryer Slaughter,HORROR,6.3,551.0,90
The House on Laura Anne Dr.,HORROR,4.4,656.0,75
Una ballena,HORROR,6.1,101.0,108
Salsa,HORROR,5.7,277.0,100
No Voltees,HORROR,5.5,215.0,94
Mother Maker Lover Taker,HORROR,5.6,38.0,99
Lizzie Lazarus,HORROR,4.2,107.0,91
Exorcism Chronicles: The Beginning,HORROR,6.4,121.0,85
For Sale,HORROR,4.9,675.0,115
200KG Vampire,HORROR,5.0,32.0,93
Bury Your Dead,HORROR,5.4,81.0,128
THEDÆMON,HORROR,6.9,42.0,87
Tide,HORROR,4.0,121.0,82
Missing Child Videotape,HORROR,6.6,59.0,104
Take Good Care,HORROR,6.4,5.0,101
Akkada Varu Ikkada Unnaru,HORROR,9.1,1000.0,103
The McKinney Family Home Videos,HORROR,5.1,34.0,68
Final Girl: Halloween,HORROR,4.6,109.0,85
Paranoia,HORROR,4.1,382.0,95
He Sees You When You're Sleeping,HORROR,4.2,150.0,83
The Clock,HORROR,3.4,40.0,80
C202,HORROR,7.4,2200.0,135
Protein,HORROR,6.4,66.0,100
Demo_n,HORROR,5.2,36.0,70
Massacre at Femur Creek,HORROR,6.7,555.0,82
Night Silence,HORROR,5.6,278.0,112
American Terror Tales 3,HORROR,2.6,50.0,58
The Sisters,HORROR,4.7,154.0,122
Hunters on a White Field,HORROR,4.9,462.0,100
Deadly Culture: Species X,HORROR,2.9,60.0,71
Holnap meghalok,HORROR,4.3,107.0,85
Marni: The Story of Wewe Gombel,HORROR,5.8,227.0,119
The A-Frame,HORROR,7.0,39.0,82
Ice Nine Kills Presents: Welcome to Horrorwood,HORROR,8.5,30.0,76
Black Spines,HORROR,6.9,24.0,100
Death Ph.D,HORROR,2.5,133.0,107
Pagpag 24/7,HORROR,4.2,61.0,130
Noclip,HORROR,3.9,36.0,61
Mananambal,HORROR,5.9,21.0,100
Mountain Shark,HORROR,5.0,106.0,81
Anoko wa Daare?,HORROR,5.5,71.0,125
Ma Da: The Drowning Spirit,HORROR,4.5,206.0,90
Night Shoot,HORROR,5.7,84.0,98
Guys at Parties Like It,HORROR,3.9,170.0,79
Agapouse ta louloudia perissotero,HORROR,5.3,184.0,86
The Spirit Hunter,HORROR,4.3,25.0,102
Traumatika,HORROR,5.8,60.0,87
Flesh of the Unforgiven,HORROR,8.9,44.0,88
The Despaired,HORROR,6.8,35.0,130
Huggin Molly,HORROR,6.1,83.0,54
Thookudurai,HORROR,4.2,2300.0,125
The Exorcism of Saint Patrick,HORROR,3.6,169.0,90
The Apocalypse Box,HORROR,3.3,244.0,86
Echoes of Crystal Lake: A Friday the 13th Story,HORROR,8.4,16.0,3
Night Talkers,HORROR,4.1,100.0,89
The Evil Three,HORROR,6.5,1000.0,30
The Book of the Witch,HORROR,4.5,125.0,73
The Captives,HORROR,3.5,68.0,73
Etheria Film Night 2024,HORROR,7.6,11.0,112
The Girl Who Cried Her Eyes Out,HORROR,3.9,736.0,94
Jinn Chapter 1,HORROR,7.8,65.0,46
Mystic Singer,HORROR,4.9,246.0,96
Toxic Daughter,HORROR,5.3,47.0,105
The Cellar,HORROR,5.9,169.0,85
Scream 2,HORROR,5.4,7.0,31
Videotheque,HORROR,6.3,103.0,112
The Shadow,HORROR,6.4,274.0,90
Shadows Side,HORROR,2.0,133.0,90
Feet of Death,HORROR,3.9,232.0,106
Virgo,HORROR,7.0,50.0,87
Jason in Indianapolis: A Friday the 13th Tribute,HORROR,7.2,21.0,120
Bigfoot Exorcist,HORROR,2.7,224.0,70
Welcome Week: A College Horror Anthology,HORROR,3.9,120.0,98
Blood and Breakfast,HORROR,5.5,29.0,84
Mister Sleep,HORROR,3.4,178.0,94
Hunter of the Night,HORROR,5.4,58.0,90
Red Night at Skye's,HORROR,7.0,10.0,82
"Silent Night, Bloody Night 3: Descent",HORROR,3.3,199.0,100
Blood and Black,HORROR,7.3,1100.0,88
In the Name of God,HORROR,5.1,166.0,89
Amityville Bigfoot,HORROR,3.0,145.0,88
Bed of Nails,HORROR,5.0,27.0,104
Catch a Killer,HORROR,5.8,13.0,82
Killer Campout Part II,HORROR,5.5,27.0,93
Coven of the Black Cube,HORROR,7.4,21.0,97
The Box,HORROR,3.5,75.0,79
Byte,HORROR,3.4,156.0,97
Dr. Sander's Sleep Cure,HORROR,7.2,960.0,98
Cholo Zombies,HORROR,4.6,104.0,96
Unknown Caller,HORROR,7.0,29.0,63
Burning Butterflies,HORROR,7.1,91.0,103
Devil's Horns,HORROR,4.6,124.0,81
Oru Kadha Sollattaa Sir,HORROR,6.1,41.0,130
Old Wounds,HORROR,8.0,14.0,109
Don Dukun,HORROR,7.1,57.0,98
Devil Hunters,HORROR,8.7,129.0,120
Lord of Wolves,HORROR,2.8,143.0,87
Fright,HORROR,6.6,63.0,81
The Camp Host,HORROR,4.3,292.0,95
Disremembered,HORROR,4.8,136.0,104
Dead Body,HORROR,3.8,39.0,135
Anak Perjanjian Syaitan 2,HORROR,6.4,34.0,89
Agrinai,HORROR,8.0,66.0,93
How to Make a Werewolf,HORROR,5.8,142.0,0
Listen Carefully,HORROR,3.3,147.0,81
The Caller,HORROR,6.8,12.0,80
Sapien,HORROR,2.4,79.0,104
The Last Chainsaw Massacre,HORROR,3.7,43.0,75
Don't Look Back... I Know Your Origins,HORROR,4.4,86.0,104
The Vampire and the Vigilante,HORROR,3.6,54.0,75
Xoftex,HORROR,6.1,55.0,99
Pee Nak 4,HORROR,4.8,409.0,115
Zir-i Cin 3: Cin Dügümü,HORROR,3.5,21.0,86
Jeonde Raho Bhoot Ji,HORROR,5.3,139.0,112
The Night Curse of Reatrei,HORROR,4.5,115.0,95
Misteri Bilik Korek Api,HORROR,6.3,8.0,73
Inherit the Witch,HORROR,3.3,54.0,85
The Bench,HORROR,3.8,187.0,75
In the Belly of a Tiger,HORROR,7.4,103.0,91
Dark Chronicles,HORROR,5.4,6.0,75
The Gatekeeper,HORROR,5.2,18.0,97
The Night of the Harvest,HORROR,4.5,497.0,126
Oh My Ghost: The Finale,HORROR,7.3,35.0,112
Vexanthrone,HORROR,5.6,22.0,65
Ga la,HORROR,4.0,22.0,97
The Mitchin Murders,HORROR,5.3,84.0,78
Blood Mountain Massacre,HORROR,5.1,42.0,89
The House on Mansfield Street II: Evil Next Door,HORROR,5.1,89.0,80
Pasar Setan,HORROR,6.8,61.0,96
Bring on the Damned!,HORROR,7.6,6.0,114
Nûfer,HORROR,3.5,11.0,98
Koston enkeli,HORROR,4.0,30.0,96
La Chancla Del Diablo,HORROR,4.7,12.0,90
Isleen Pines,HORROR,5.8,731.0,84
Jimmy,HORROR,4.1,208.0,85
Death After Dusk,HORROR,5.6,91.0,140
Re:Human,HORROR,5.7,39.0,108
Deviant,HORROR,5.2,45.0,80
Inverted,HORROR,4.2,53.0,88
The Cursed,HORROR,4.1,119.0,97
Swoon,HORROR,5.6,18.0,83
Park,HORROR,7.0,379.0,117
Behave,HORROR,3.2,179.0,88
Colour Palette,HORROR,9.4,49.0,87
A yard of jackals,HORROR,7.2,40.0,108
The Hunter's Anthology: The Demon Hunter,HORROR,4.9,98.0,126
"The Haunted, the Possessed and the Damned",HORROR,2.8,60.0,111
Blackest Darkness,HORROR,5.5,75.0,76
Sun,HORROR,8.4,30.0,75
Island of the Dolls 2,HORROR,3.0,157.0,83
There Is a Monster,HORROR,3.8,171.0,82
I Saw Black Clouds,HORROR,4.0,28.0,79
This Man,HORROR,4.8,22.0,89
P2,HORROR,3.8,8.0,105
Rambut Kafan,HORROR,4.6,95.0,98
Clownface 3,HORROR,7.3,43.0,104
San Geng Ke Zhan,HORROR,6.2,11.0,88
Himalaya,HORROR,3.2,399.0,85
Pesadilla,HORROR,6.5,47.0,112
Porcelain,HORROR,3.8,109.0,88
The Unrighteous,HORROR,4.8,31.0,87
In Tenebras: Into the Darkness,HORROR,3.1,177.0,90
Art of a Hit,HORROR,4.2,219.0,93
Crispy,HORROR,3.5,84.0,76
Possession Street,HORROR,6.6,31.0,96
Wolves Against the World,HORROR,3.6,61.0,88
Slaughterhouse on the Hill,HORROR,2.6,131.0,72
Jeffrey's Hell,HORROR,4.8,94.0,80
Head Like a Hole,HORROR,7.7,12.0,93
Tragic Waste,HORROR,7.9,96.0,77
Dabba,HORROR,5.2,21.0,75
Hantu Polong,HORROR,2.8,12.0,90
Witches' Well,HORROR,2.6,76.0,60
Aranam,HORROR,7.5,403.0,127
Waruga: Kutukan Ilmu Hitam,HORROR,6.8,29.0,85
Morena,HORROR,5.5,119.0,106
Bloodspawn,HORROR,6.3,11.0,76
The Lonely Man with the Ghost Machine,HORROR,3.0,160.0,90
Bernadette will töten,HORROR,8.8,21.0,93
The Summer We Died,HORROR,5.0,430.0,73
Dinosaur Hotel 3,HORROR,2.7,162.0,74
The Convent,HORROR,4.0,20.0,80
People in the Walls,HORROR,3.3,33.0,93
Amityville Backrooms,HORROR,4.5,30.0,72
Roxana,HORROR,3.9,67.0,98
Talahib,HORROR,5.5,20.0,83
The Geechee Witch: A Boo Hag Story,HORROR,7.2,15.0,88
The E-Ghost,HORROR,7.3,13.0,110
Bantay-bahay,HORROR,5.1,15.0,86
The Deadly Swarm,HORROR,2.5,192.0,81
Malam Keramat,HORROR,6.3,31.0,90
Pulp Modern: Die Laughing,HORROR,8.2,95.0,83
Anxiety,HORROR,7.8,8.0,97
Big Bad CGI Monsters,HORROR,3.9,34.0,60
Campfire Dead by Dawn,HORROR,3.0,65.0,87
Custom,HORROR,6.7,44.0,76
Dead Boys Club,HORROR,6.3,26.0,105
La damnée,HORROR,4.3,110.0,80
Bhootpori,HORROR,5.7,214.0,110
Akh,HORROR,5.3,106.0,137
Winemaker,HORROR,5.6,32.0,59
105 Minutes,HORROR,4.1,2300.0,120
Murderfest,HORROR,3.2,229.0,82
The John Perkins Tapes,HORROR,4.2,13.0,77
Neon Fear,HORROR,5.7,587.0,40
Mulm,HORROR,5.9,62.0,98
Continente,HORROR,5.3,79.0,115
Teddiscare,HORROR,2.1,167.0,82
Salt Along the Tongue,HORROR,8.0,9.0,113
Sharkers,HORROR,4.1,168.0,88
Watch If You Dare To,HORROR,3.8,9.0,65
Sinakagon,HORROR,6.9,33.0,115
Death Web,HORROR,5.3,80.0,64
A Game in the Woods,HORROR,7.4,26.0,80
The Town Without Halloween,HORROR,5.5,87.0,88
Fierce Killer Marsupial,HORROR,2.3,48.0,86
The Unsolved Love Hotel Murder Case Incident,HORROR,7.4,6.0,70
Dwiju,HORROR,4.7,16.0,85
The Dark Mother Special+20mn,HORROR,7.5,20.0,120
Arctic Hollow,HORROR,2.3,183.0,70
Zim Zim Ala Kazim,HORROR,3.5,111.0,100
Chithini,HORROR,5.8,550.0,151
Mueng non mueng tai,HORROR,2.2,13.0,99
Death Bitch,HORROR,7.3,22.0,88
Don't Break the Rules,HORROR,2.7,53.0,97
Blood Dried Hands,HORROR,6.1,158.0,115
Chuzalongo,HORROR,6.8,6.0,95
Adze the African Vampire,HORROR,3.4,60.0,81
A Most Atrocious Thing,HORROR,3.8,259.0,75
Kuang Bao Ju Xi,HORROR,5.9,77.0,75
Bedtime Stories: Tales of Love and Hate,HORROR,7.7,15.0,65
Portraits,HORROR,4.9,44.0,82
The Haunted Studio,HORROR,3.6,191.0,90
Operation Laila,HORROR,5.5,56.0,123
Do You See Me?,HORROR,4.0,5.0,88
Once Upon a Time in Amityville,HORROR,3.6,51.0,73
In the Room Where He Waits,HORROR,5.1,78.0,83
Bad Ben 13: The Dracula Situation,HORROR,4.6,6.0,99
Dosa Musyrik,HORROR,6.6,16.0,92
Wishes of the Blue Girl,HORROR,4.3,376.0,73
Influenza,HORROR,4.3,32.0,98
Terror Zone,HORROR,3.3,9.0,88
Apokrif,HORROR,8.7,22.0,64
Amityville Turkey Day,HORROR,3.1,358.0,94
My Zombabe,HORROR,4.8,92.0,105
Advent,HORROR,4.4,30.0,77
Rerouting,HORROR,4.2,165.0,86
Secret Shadow,HORROR,7.4,18.0,82
Cadet,HORROR,6.9,44.0,126
Hüddam 4: Ahmer,HORROR,4.6,40.0,86
10/31 Part 4,HORROR,5.6,17.0,87
The Whisper in the Woods,HORROR,5.4,36.0,71
Apex Predators 2: The Spawning,HORROR,2.9,25.0,70
Idiot Girls and School Ghost: School Anniversary,HORROR,7.1,60.0,90
Big Cats,HORROR,3.0,142.0,93
A Melty Kiss Lost in the Abyss - Un Dolce Bacio Perduto nell'Abisso -,HORROR,10,6.0,91
Padikkadha Pakkangal,HORROR,4.6,167.0,106
Mr. Sandman,HORROR,6.7,28.0,47
Cruel Summer III: Pray for Fall,HORROR,5.2,15.0,109
Ame no naka no yokujô,HORROR,6.0,85.0,132
Slave Dolls 2: Red Rooms,HORROR,2.0,6.0,17
Danyang Mahar Tukar Nyawa,HORROR,6.5,8.0,110
Burnt Flowers,HORROR,5.0,55.0,99
Hell Squad 2: Fresh Meat,HORROR,9.3,21.0,95
Blodsuger,HORROR,6.6,8.0,94
Granny Krampus,HORROR,2.7,122.0,81
Easter Evil,HORROR,2.5,150.0,72
Undying,HORROR,6.7,14.0,26
Ananya,HORROR,8.8,881.0,136
Nowhere Land,HORROR,3.6,12.0,84
Alone,HORROR,7.6,14.0,88
Domovoy,HORROR,4.3,296.0,102
In Search of Fear,HORROR,7.7,15.0,100
My First Year Off Campus,HORROR,8.1,21.0,85
Dr. Jason II - Lights & Shadows,HORROR,4.9,331.0,62
Voidcaller,HORROR,6.7,41.0,85
O Clube das Mulheres de Negócios,HORROR,4.7,107.0,95
El tema del verano,HORROR,7.8,17.0,91
Lipstick on the Glass,HORROR,4.1,13.0,116
Video Vision,HORROR,5.8,20.0,78
K. The Butcher Shitter,HORROR,3.1,23.0,70
Blood Magick,HORROR,9.1,12.0,99
Severance Mountain,HORROR,5.3,17.0,74
Iron Nest of the Moon,HORROR,7.6,13.0,70
Soul Traveler (The Feature),HORROR,4.2,23.0,96
Ripper Revealed,HORROR,3.7,188.0,70
Retreat,HORROR,8.7,16.0,93
Curtains for Christmas,HORROR,5.4,67.0,70
The Smell of Blood,HORROR,2.4,16.0,75
Bridge,HORROR,3.0,12.0,78
A Haunting in Council House,HORROR,5.0,56.0,94
Clawface,HORROR,8.6,14.0,98
The Tormented,HORROR,5.0,17.0,85
Touched by Eternity,HORROR,5.4,87.0,95
Wrong Places,HORROR,2.1,64.0,93
Halloween: The Hunt of Michael Myers,HORROR,8.5,14.0,81
Screamwalkers,HORROR,3.8,53.0,62
Jurassic Exorcist,HORROR,3.9,23.0,76
Wonderland,HORROR,6.8,13.0,120
(Iconic),HORROR,5.6,12.0,90
Alien Legacy: Terror on Luxor Ridge,HORROR,6.1,20.0,127
Basileia,HORROR,4.3,58.0,96
Shadows,HORROR,6.8,21.0,75
All We Wanted,HORROR,3.5,72.0,103
Firework,HORROR,6.1,13.0,60
Death,HORROR,6.1,15.0,77
Bloody Trip: The Equinox Killer,HORROR,4.9,82.0,80
Trolled,HORROR,4.0,23.0,80
Hide and Seek,HORROR,5.4,5.0,98
Choke,HORROR,7.5,21.0,98
Para Betina Pengikut Iblis: Part 2,HORROR,4.0,123.0,90
Cin Köyü,HORROR,1.0,16.0,75
Terrornet,HORROR,3.7,92.0,88
Janus,HORROR,5.2,9.0,72
The Seven Darks,HORROR,4.2,122.0,63
Quadrant: Noir Version,HORROR,6.9,12.0,73
Mystery Writers,HORROR,5.2,72.0,90
Earworm,HORROR,2.3,215.0,101
Petualangan Anak Penangkap Hantu,HORROR,5.9,27.0,99
Nosferatu: A Symphony of Horror - Audio Score by idiedtrying.,HORROR,7.5,10.0,94
The Burned Hand,HORROR,8.0,12.0,85
Framed,HORROR,5.2,73.0,0
Indera,HORROR,6.0,14.0,104
Nenu Keerthana,HORROR,8.9,2100.0,155
Haunted by Her Name,HORROR,2.7,93.0,90
The Clot,HORROR,2.8,27.0,79
Happy Halloween,HORROR,5.9,21.0,96
The Damnation,HORROR,7.0,19.0,82
Cruel: The Cross Village Encounter,HORROR,4.5,46.0,57
The Beast Hand,HORROR,3.9,8.0,77
Grayson's Encounter,HORROR,7.3,22.0,70
The Elite of Devils,HORROR,3.6,42.0,108
Brain Tumor,HORROR,3.8,51.0,76
Hillock Haunting,HORROR,3.0,96.0,83
Jama,HORROR,6.3,16.0,71
Slenderverse: Building the Slenderman,HORROR,7.0,8.0,115
Day of the Clones,HORROR,3.8,61.0,98
Hellvira's Haunted Asylum of Horror,HORROR,5.6,35.0,118
Hannas 2,HORROR,2.9,45.0,79
Problematic Intentions,HORROR,4.6,15.0,90
Behold the Claw,HORROR,5.6,17.0,75
Abnormal: Buas,HORROR,5.6,26.0,90
The Awkward Stage,HORROR,5.8,14.0,69
Baridegi: The abandoned Girl,HORROR,3.4,18.0,107
Saka Perawan,HORROR,5.1,55.0,91
Historias de Halloween,HORROR,6.6,26.0,80
The Director's Cut,HORROR,4.2,15.0,82
Demon Stalker,HORROR,2.2,7.0,97
La Hacienda - El Regreso de los Malditos,HORROR,7.6,15.0,70
Bungalow Section 12,HORROR,2.4,60.0,88
First Person Savior,HORROR,4.9,12.0,81
The Last Ritual,HORROR,7.7,9.0,100
Insane Like Me?,HORROR,4.4,55.0,86
Kabir Azabi: Insi ve Cinni,HORROR,3.9,22.0,85
Just Another Horror Movie,HORROR,5.5,9.0,31
Busted Babies,HORROR,7.8,12.0,87
A Coffin of Stars,HORROR,5.3,7.0,100
FPS,HORROR,4.2,18.0,60
II,HORROR,8.6,28.0,21
My Cannibal Crush,HORROR,6.3,12.0,50
"Rapunzel, El Perro y El Brujo",HORROR,7.6,22.0,109
Halloween: Mal Eterno,HORROR,8.2,227.0,50
Killer Reel,HORROR,5.2,8.0,73
Trillberry Murders,HORROR,6.0,12.0,114
Watch Them Come Blood,HORROR,8.0,7.0,82
Siapa Buka Lampu?,HORROR,7.4,6.0,92
The Hellper,HORROR,6.2,24.0,90
SMB-plush presents trick or death,HORROR,8.0,17.0,120
Dead Fun,HORROR,8.9,11.0,61
Darkness Hunting,HORROR,5.0,8.0,72
Prima del giorno dopo,HORROR,7.9,74.0,105
Shi Ren Yu,HORROR,2.5,9.0,71
Tan-Ti-Ana,HORROR,6.0,26.0,95
Stalked by Shadows,HORROR,3.6,10.0,60
A Maldição de Romanova,HORROR,4.4,17.0,80
Horror Able,HORROR,6.5,24.0,78
Demons vs. Ghosts,HORROR,8.0,5.0,92
Un día cualquiera,HORROR,5.7,15.0,90
MAKKA: Cinn-i Azap,HORROR,4.3,13.0,75
Mosaic,HORROR,5.2,18.0,120
Átropos,HORROR,5.7,23.0,93
Night Games,HORROR,5.9,289.0,99
Requiem: Three Tales of Horror,HORROR,3.6,36.0,55
Cieco sordo muto,HORROR,7.4,8.0,85
Sobe: Sakalli Bebek,HORROR,5.0,17.0,86
Black Theta,HORROR,8.6,6.0,109
The Frontrooms,HORROR,3.2,39.0,74
Compression,HORROR,8.0,15.0,124
Murdaritaville,HORROR,3.4,115.0,62
Pinnil Oral,HORROR,6.0,113.0,127
Kurban: Budak Iblis,HORROR,4.3,15.0,87
Time of the Witch,HORROR,6.7,15.0,91
Verified,HORROR,5.1,9.0,97
The Haunting in Rosemary Lane,HORROR,3.5,29.0,59
Monkey's Magic Merry Go Round,HORROR,7.4,9.0,91
Bijt,HORROR,5.8,53.0,105
Quiet,HORROR,4.0,7.0,71
El Kafirun,HORROR,6.7,18.0,70
Kabandha,HORROR,9.2,29.0,124
New Folder,HORROR,4.6,25.0,72
Town Mall 2,HORROR,6.9,16.0,86
Mesken (Messuage),HORROR,7.2,42.0,102
Bisikan Setan,HORROR,6.7,11.0,88
La Hierba del Diablo,HORROR,3.8,50.0,80
Abduction Chronicles,HORROR,8.6,37.0,126
Mihrez 3: Cin Bebek,HORROR,2.8,17.0,78
A Very Flattened Christmas,HORROR,6.1,36.0,95
Daemon Mind,HORROR,4.9,33.0,101
Tóxico,HORROR,5.9,13.0,88
Laberinto de sombras,HORROR,6.7,8.0,110
The Last Five Days: The Freak Building,HORROR,3.7,59.0,61
Horror-Scopes: Volume Two,HORROR,8.5,18.0,88
Maya,HORROR,7.0,8.0,109
Elf in the Hood,HORROR,4.5,21.0,76
New Tokyo Poltergeist,HORROR,5.2,7.0,88
Kísértés az erdö mélyén,HORROR,2.7,75.0,78
Lachrymose Primrose,HORROR,6.3,40.0,97
Killer Hand Dryer,HORROR,7.8,10.0,118
Kanbalhi,HORROR,9.0,6.0,115
Dead Name,HORROR,9.0,11.0,84
After Link,HORROR,7.5,20.0,14
Obscura,HORROR,6.3,9.0,89
Strangers,HORROR,7.4,8.0,99
Amir,HORROR,5.7,19.0,70
Live Different,HORROR,2.5,9.0,48
O Procedimento,HORROR,8.3,50.0,12
Der Dritte Gast,HORROR,3.3,41.0,73
Stab 4: Knife of Doom,HORROR,5.4,14.0,98
Fara suflet,HORROR,6.5,8.0,95
The Monsters Under Our Bed,HORROR,5.8,12.0,127
Dreams of flesh,HORROR,7.0,7.0,60
Condemned,HORROR,8.8,11.0,72
Alem-i Cin 5: Azap,HORROR,4.3,9.0,76
Tragic,HORROR,8.9,20.0,96
The Haunting of Lanquetot,HORROR,3.7,10.0,96
Scream: The Fan Favorite,HORROR,8.4,17.0,49
Shoroter Joba,HORROR,4.4,22.0,123
Amityville Webcam,HORROR,3.8,15.0,102
Boney Island Reality Show,HORROR,4.2,23.0,87
The Vent,HORROR,8.9,15.0,3
Cintihar,HORROR,2.6,10.0,77
Yagna,HORROR,5.9,1100.0,131
Protanopia,HORROR,7.3,13.0,75
Velhan,HORROR,6.2,17.0,77
La sombra del tiburón,HORROR,6.2,17.0,89
Horrorathon Volume 3,HORROR,6.0,10.0,93
Spending Some Time Together,HORROR,6.9,29.0,146
Krapiva: Tsvetok smerti,HORROR,6.1,56.0,81
Peccatum,HORROR,1.9,23.0,68
Cheongsam Merah Darah,HORROR,5.7,11.0,90
La cárcel Maldita,HORROR,5.4,5.0,87
Tales of the Forgotten,HORROR,5.8,9.0,170
Dead Talk Tales: Volume I,HORROR,6.6,27.0,98
Keo=peul-ji-ok,HORROR,5.6,8.0,94
Abaasylaakh Khaus,HORROR,7.2,7.0,70
The Wildman Massacre,HORROR,8.6,37.0,90
Where the Mountain Women Sing,HORROR,5.9,9.0,15
Malee,HORROR,3.6,11.0,85
Naalkane Aayama,HORROR,5.4,1700.0,108
Jyukinshi,HORROR,3.0,10.0,103
Mashaarojinn,HORROR,9.0,20.0,99
Horror Unmasked,HORROR,3.5,18.0,0
Midnight Perturbation,HORROR,8.6,12.0,81
Don't Open the Box,HORROR,7.0,8.0,45
Biswas Villa-An Unfinished Story,HORROR,8.6,21.0,54
Harruk,HORROR,4.5,22.0,70
Gentleman Caller,HORROR,8.5,9.0,103
El Juego 2: La Maldición del Bosque,HORROR,5.7,27.0,97
I Curse This Land,HORROR,3.9,87.0,86
Unwelcome Home,HORROR,7.6,7.0,75
Ciudad Oculta,HORROR,4.5,13.0,96
On the Trail of Bigfoot: The Ancients,HORROR,6.2,7.0,140
Once Passed On,HORROR,6.6,7.0,91
Ahbar,HORROR,3.0,15.0,80
Neath's Love Story 3,HORROR,6.4,12.0,100
Project Mutationem: The Second Collection,HORROR,8.1,7.0,103
Rahha,HORROR,2.7,13.0,135
